"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"448";0;0;0;0;0;0;0;0;1
"449";0;0;0;0;0;0;0;0;0
"450";0;0;0;0;0;0;0;0;2
"451";0;0;0;0;0;0;0;0;2
"452";0;0;0;0;0;0;0;0;2
"453";0;0;0;0;0;0;0;0;1
"454";0;0;0;0;0;0;0;0;2
"455";0;0;0;0;0;0;4;4;4
"456";0;0;0;0;0;0;0;0;2
"457";0;0;0;0;0;0;0;0;1
"458";0;0;0;0;0;0;0;0;1
"459";0;0;0;0;0;0;0;0;1
"460";0;0;0;0;0;0;0;0;1
"461";0;0;0;0;0;0;4;4;4
"462";0;0;0;0;0;0;0;0;2
"463";0;0;0;0;0;0;4;4;4
"464";0;0;0;0;0;0;4;4;4
"465";0;0;0;0;0;0;3;3;3
"466";0;0;0;0;0;0;4;4;4
"467";0;0;0;0;0;0;0;0;1
"468";0;0;0;0;0;0;0;0;0
"469";0;0;0;0;0;0;0;0;0
"470";0;0;0;0;0;0;0;0;0
"471";0;0;0;0;0;0;0;0;0
"472";0;0;0;0;0;0;4;4;4
"473";0;0;0;0;0;0;0;0;2
"474";0;0;0;0;5;5;5;5;5
"475";0;0;0;0;0;0;3;3;3
"476";0;0;0;0;5;5;5;5;5
"477";0;0;0;0;0;0;4;4;4
"478";0;0;0;0;0;0;4;4;4
"479";0;0;0;0;5;5;5;5;5
"480";0;0;0;0;0;0;0;0;2
"481";0;0;0;0;0;0;0;0;2
"482";0;0;0;0;0;0;0;0;2
"483";0;0;0;0;0;0;0;0;2
"484";0;0;0;0;0;0;0;0;2
"485";0;0;0;0;0;0;0;0;2
"486";0;0;0;0;0;0;4;4;4
"487";0;0;0;0;0;0;0;0;2
"488";0;0;0;0;0;0;0;0;2
"489";0;0;0;0;0;0;0;0;2
"490";0;0;0;0;0;0;0;0;2
"491";0;0;0;0;0;0;0;0;2
"492";0;0;0;0;0;0;3;3;3
"493";0;0;0;0;0;0;0;0;2
"494";0;0;0;0;0;0;4;4;4
"495";0;0;0;0;0;0;4;4;4
"496";0;0;0;0;0;0;0;0;2
"497";0;0;0;0;0;0;0;0;2
"498";0;0;0;0;0;0;0;0;2
"499";0;0;0;0;0;0;0;0;2
"500";0;0;0;0;0;0;3;3;3
"501";0;0;0;0;0;0;0;0;0
