"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"1";1;0;0;0;0;5;5;5;5;5
"2";2;0;0;0;0;0;0;0;0;2
"3";3;0;0;0;0;5;5;5;5;5
"4";4;0;0;0;0;0;0;4;4;4
"5";5;0;0;0;0;0;0;4;4;4
"6";6;0;0;0;0;0;0;4;4;4
"7";7;0;0;0;0;5;5;5;5;5
"8";8;0;0;0;0;0;0;4;4;4
"9";9;0;0;0;0;5;5;5;5;5
"10";10;0;0;0;0;5;5;5;5;5
"11";11;0;0;0;0;5;5;5;5;5
"12";12;0;0;0;0;5;5;5;5;5
"13";13;0;0;0;0;0;0;4;4;4
"14";14;0;0;0;0;5;5;5;5;5
"15";15;0;0;0;0;0;0;3;3;3
"16";16;0;0;0;0;5;5;5;5;5
"17";17;0;0;0;0;5;5;5;5;5
"18";18;0;0;0;0;5;5;5;5;5
"19";19;0;0;0;0;5;5;5;5;5
"20";20;0;0;0;0;5;5;5;5;5
"21";21;0;0;0;0;5;5;5;5;5
"22";22;0;0;0;0;0;0;4;4;4
"23";23;0;0;0;0;0;0;4;4;4
"24";24;0;0;0;0;0;0;4;4;4
"25";25;0;0;0;0;0;0;0;0;0
"26";26;0;0;0;0;0;0;0;0;0
"27";27;0;0;0;0;0;0;0;0;0
"28";28;0;0;0;0;0;0;0;0;0
"29";29;0;0;0;0;0;0;0;0;0
"30";30;0;0;0;0;0;0;4;4;4
"31";31;0;0;0;0;0;0;0;0;0
"32";32;0;0;0;0;0;0;4;4;4
"33";33;0;0;0;0;0;0;4;4;4
"34";34;0;0;0;0;0;0;0;0;0
"35";35;0;0;0;0;0;0;4;4;4
"36";36;0;0;0;0;0;0;0;0;0
"37";37;0;0;0;0;0;0;0;0;0
"38";38;0;0;0;0;0;0;4;4;4
"39";39;0;0;0;0;0;0;0;0;0
"40";40;0;0;0;0;0;0;4;4;4
"41";41;0;0;0;0;0;0;4;4;4
"42";42;0;0;0;0;0;0;0;0;0
"43";43;0;0;0;0;0;0;4;4;4
"44";44;0;0;0;0;0;0;0;0;0
"45";45;0;0;0;0;0;0;0;0;0
"46";46;0;0;0;0;0;0;3;3;3
"47";47;0;0;0;0;0;0;3;3;3
"48";48;0;0;0;0;0;0;0;0;2
"49";49;0;0;0;0;0;0;3;3;3
"50";50;0;0;0;0;5;5;5;5;5
"51";51;0;0;0;0;0;0;3;3;3
"52";52;0;0;0;0;0;0;3;3;3
"53";53;0;0;0;0;0;0;3;3;3
"54";54;0;0;0;0;0;0;3;3;3
"55";55;0;0;0;0;0;0;3;3;3
"56";56;0;0;0;0;0;0;4;4;4
"57";57;0;0;0;0;0;0;0;0;0
"58";58;0;0;0;0;0;0;3;3;3
"59";59;0;0;0;0;0;0;0;0;0
"60";60;0;0;0;0;0;0;3;3;3
"61";61;0;0;0;0;0;0;3;3;3
"62";62;0;0;0;0;0;0;3;3;3
"63";63;0;0;0;0;5;5;5;5;5
"64";64;0;0;0;0;5;5;5;5;5
"65";65;0;0;0;0;0;0;0;0;2
"66";66;0;0;0;0;0;0;4;4;4
"67";67;0;0;0;0;0;0;4;4;4
"68";68;0;0;0;0;0;0;0;0;2
"69";69;0;0;0;0;0;0;0;0;0
"70";70;0;0;0;0;5;5;5;5;5
"71";71;0;0;0;0;0;0;0;0;0
"72";72;0;0;0;0;0;0;0;0;1
"73";73;0;0;0;0;0;0;0;0;2
"74";74;0;0;0;0;0;0;0;0;0
"75";75;0;0;0;0;5;5;5;5;5
"76";76;0;0;0;0;0;0;0;0;1
"77";77;0;0;0;0;0;0;0;0;2
"78";78;0;0;0;0;0;0;0;0;1
"79";79;0;0;0;0;5;5;5;5;5
"80";80;0;0;0;0;0;0;4;4;4
"81";81;0;0;0;0;0;0;4;4;4
"82";82;0;0;0;0;0;0;4;4;4
"83";83;0;0;0;0;5;5;5;5;5
"84";84;0;0;0;0;5;5;5;5;5
"85";85;0;0;0;0;5;5;5;5;5
"86";86;0;0;0;0;5;5;5;5;5
"87";87;0;0;0;0;0;0;3;3;3
"88";88;0;0;0;0;0;0;4;4;4
"89";89;0;0;0;0;0;0;4;4;4
"90";90;0;0;0;0;0;0;0;0;2
"91";91;0;0;0;0;0;0;4;4;4
"92";92;0;0;0;0;0;0;0;0;2
"93";93;0;0;0;0;0;0;0;0;2
"94";94;0;0;0;0;0;0;0;0;2
"95";95;0;0;0;0;0;0;0;0;2
"96";96;0;0;0;0;0;0;0;0;2
"97";97;0;0;0;0;0;0;0;0;2
"98";98;0;0;0;0;0;0;0;0;2
"99";99;0;0;0;0;0;0;0;0;2
"100";100;0;0;0;0;0;0;0;0;2
"101";101;0;0;0;0;0;0;0;0;2
"102";102;0;0;0;0;0;0;4;4;4
"103";103;0;0;0;0;0;0;0;0;2
"104";104;0;0;0;0;0;0;0;0;2
"105";105;0;0;0;0;0;0;0;0;2
"106";106;0;0;0;0;0;0;0;0;2
"107";107;0;0;0;0;0;0;0;0;2
"108";108;0;0;0;0;0;0;0;0;2
"109";109;0;0;0;0;0;0;0;0;2
"110";110;0;0;0;0;5;5;5;5;5
"111";111;0;0;0;0;0;0;3;3;3
"112";112;0;0;0;0;0;0;0;0;1
"113";113;0;0;0;0;0;0;3;3;3
"114";114;0;0;0;0;0;0;4;4;4
"115";115;0;0;0;0;0;0;0;0;1
"116";116;0;0;0;0;0;0;0;0;1
"117";117;0;0;0;0;0;0;0;0;1
"118";118;0;0;0;0;0;0;0;0;1
"119";119;0;0;0;0;0;0;0;0;1
"120";120;0;0;0;0;0;0;0;0;1
"121";121;0;0;0;0;0;0;0;0;0
"122";122;0;0;0;0;0;0;0;0;2
"123";123;0;0;0;0;0;0;4;4;4
"124";124;0;0;0;0;0;0;3;3;3
"125";125;0;0;0;0;0;0;4;4;4
"126";126;0;0;0;0;0;0;3;3;3
"127";127;0;0;0;0;5;5;5;5;5
"128";128;0;0;0;0;5;5;5;5;5
"129";129;0;0;0;0;0;0;3;3;3
"130";130;0;0;0;0;0;0;0;0;0
"131";131;0;0;0;0;0;0;3;3;3
"132";132;0;0;0;0;0;0;0;0;1
"133";133;0;0;0;0;5;5;5;5;5
"134";134;0;0;0;0;5;5;5;5;5
"135";135;0;0;0;0;5;5;5;5;5
"136";136;0;0;0;0;0;0;3;3;3
"137";137;0;0;0;0;5;5;5;5;5
"138";138;0;0;0;0;5;5;5;5;5
"139";139;0;0;0;0;5;5;5;5;5
"140";140;0;0;0;0;5;5;5;5;5
"141";141;0;0;0;0;5;5;5;5;5
"142";142;0;0;0;0;0;0;4;4;4
"143";143;0;0;0;0;0;0;3;3;3
"144";144;0;0;0;0;0;0;4;4;4
"145";145;0;0;0;0;0;0;4;4;4
"146";146;0;0;0;0;0;0;0;0;0
"147";147;0;0;0;0;0;0;4;4;4
"148";148;0;0;0;0;0;0;4;4;4
"149";149;0;0;0;0;0;0;3;3;3
"150";150;0;0;0;0;5;5;5;5;5
"151";151;0;0;0;0;5;5;5;5;5
"152";152;0;0;0;0;5;5;5;5;5
"153";153;0;0;0;0;5;5;5;5;5
"154";154;0;0;0;0;0;0;4;4;4
"155";155;0;0;0;0;5;5;5;5;5
"156";156;0;0;0;0;0;0;4;4;4
"157";157;0;0;0;0;0;0;4;4;4
"158";158;0;0;0;0;0;0;4;4;4
"159";159;0;0;0;0;0;0;3;3;3
"160";160;0;0;0;0;0;0;3;3;3
"161";161;0;0;0;0;0;0;3;3;3
"162";162;0;0;0;0;0;0;3;3;3
"163";163;0;0;0;0;0;0;3;3;3
"164";164;0;0;0;0;0;0;3;3;3
"165";165;0;0;0;0;0;0;3;3;3
"166";166;0;0;0;0;0;0;3;3;3
"167";167;0;0;0;0;0;0;4;4;4
"168";168;0;0;0;0;0;0;4;4;4
"169";169;0;0;0;0;0;0;3;3;3
"170";170;0;0;0;0;0;0;3;3;3
"171";171;0;0;0;0;0;0;3;3;3
"172";172;0;0;0;0;0;0;4;4;4
"173";173;0;0;0;0;0;0;4;4;4
"174";174;0;0;0;0;0;0;3;3;3
"175";175;0;0;0;0;0;0;4;4;4
"176";176;0;0;0;0;0;0;3;3;3
"177";177;0;0;0;0;0;0;3;3;3
"178";178;0;0;0;0;0;0;3;3;3
"179";179;0;0;0;0;0;0;0;0;0
"180";180;0;0;0;0;0;0;4;4;4
"181";181;0;0;0;0;0;0;3;3;3
"182";182;0;0;0;0;0;0;3;3;3
"183";183;0;0;0;0;0;0;3;3;3
"184";184;0;0;0;0;0;0;3;3;3
"185";185;0;0;0;0;0;0;3;3;3
"186";186;0;0;0;0;0;0;3;3;3
"187";187;0;0;0;0;0;0;4;4;4
"188";188;0;0;0;0;0;0;3;3;3
"189";189;0;0;0;0;0;0;4;4;4
"190";190;0;0;0;0;0;0;3;3;3
"191";191;0;0;0;0;0;0;3;3;3
"192";192;0;0;0;0;0;0;3;3;3
"193";193;0;0;0;0;0;0;0;0;2
"194";194;0;0;0;0;0;0;0;0;2
"195";195;0;0;0;0;0;0;3;3;3
"196";196;0;0;0;0;0;0;4;4;4
"197";197;0;0;0;0;0;0;3;3;3
"198";198;0;0;0;0;0;0;4;4;4
"199";199;0;0;0;0;0;0;3;3;3
"200";200;0;0;0;0;0;0;3;3;3
"201";201;0;0;0;0;0;0;4;4;4
"202";202;0;0;0;0;0;0;3;3;3
"203";203;0;0;0;0;0;0;3;3;3
"204";204;0;0;0;0;0;0;3;3;3
"205";205;0;0;0;0;0;0;3;3;3
"206";206;0;0;0;0;0;0;3;3;3
"207";207;0;0;0;0;5;5;5;5;5
"208";208;0;0;0;0;0;0;3;3;3
"209";209;0;0;0;0;0;0;4;4;4
"210";210;0;0;0;0;0;0;3;3;3
"211";211;0;0;0;0;0;0;4;4;4
"212";212;0;0;0;0;0;0;3;3;3
"213";213;0;0;0;0;0;0;3;3;3
"214";214;0;0;0;0;0;0;3;3;3
"215";215;0;0;0;0;0;0;3;3;3
"216";216;0;0;0;0;0;0;4;4;4
"217";217;0;0;0;0;0;0;0;0;1
"218";218;0;0;0;0;5;5;5;5;5
"219";219;0;0;0;0;0;0;0;0;2
"220";220;0;0;0;0;5;5;5;5;5
"221";221;0;0;0;0;0;0;0;0;1
"222";222;0;0;0;0;0;0;4;4;4
"223";223;0;0;0;0;0;0;0;0;1
"224";224;0;0;0;0;0;0;4;4;4
"225";225;0;0;0;0;5;5;5;5;5
"226";226;0;0;0;0;5;5;5;5;5
"227";227;0;0;0;0;5;5;5;5;5
"228";228;0;0;0;0;5;5;5;5;5
"229";229;0;0;0;0;5;5;5;5;5
"230";230;0;0;0;0;0;0;4;4;4
"231";231;0;0;0;0;5;5;5;5;5
"232";232;0;0;0;0;0;0;4;4;4
"233";233;0;0;0;0;5;5;5;5;5
"234";234;0;0;0;0;5;5;5;5;5
"235";235;0;0;0;0;0;0;4;4;4
"236";236;0;0;0;0;0;0;3;3;3
"237";237;0;0;0;0;0;0;4;4;4
"238";238;0;0;0;0;0;0;4;4;4
"239";239;0;0;0;0;0;0;4;4;4
"240";240;0;0;0;0;0;0;4;4;4
"241";241;0;0;0;0;0;0;4;4;4
"242";242;0;0;0;0;5;5;5;5;5
"243";243;0;0;0;0;0;0;4;4;4
"244";244;0;0;0;0;0;0;4;4;4
"245";245;0;0;0;0;0;0;4;4;4
"246";246;0;0;0;0;0;0;4;4;4
"247";247;0;0;0;0;0;0;4;4;4
"248";248;0;0;0;0;0;0;0;0;2
"249";249;0;0;0;0;0;0;4;4;4
"250";250;0;0;0;0;0;0;0;0;2
"251";251;0;0;0;0;0;0;3;3;3
"252";252;0;0;0;0;0;0;4;4;4
"253";253;0;0;0;0;0;0;4;4;4
"254";254;0;0;0;0;0;0;4;4;4
"255";255;0;0;0;0;0;0;3;3;3
"256";256;0;0;0;0;0;0;0;0;1
"257";257;0;0;0;0;0;0;0;0;2
"258";258;0;0;0;0;0;0;4;4;4
"259";259;0;0;0;0;0;0;0;0;2
"260";260;0;0;0;0;0;0;0;0;2
"261";261;0;0;0;0;0;0;0;0;2
"262";262;0;0;0;0;0;0;0;0;2
"263";263;0;0;0;0;0;0;0;0;2
"264";264;0;0;0;0;0;0;0;0;2
"265";265;0;0;0;0;0;0;0;0;2
"266";266;0;0;0;0;0;0;0;0;2
"267";267;0;0;0;0;0;0;0;0;2
"268";268;0;0;0;0;0;0;0;0;2
"269";269;0;0;0;0;0;0;0;0;2
"270";270;0;0;0;0;0;0;0;0;2
"271";271;0;0;0;0;0;0;0;0;2
"272";272;0;0;0;0;0;0;0;0;2
"273";273;0;0;0;0;0;0;0;0;2
"274";274;0;0;0;0;0;0;3;3;3
"275";275;0;0;0;0;0;0;4;4;4
"276";276;0;0;0;0;0;0;4;4;4
"277";277;0;0;0;0;0;0;0;0;0
"278";278;0;0;0;0;0;0;4;4;4
"279";279;0;0;0;0;0;0;4;4;4
"280";280;0;0;0;0;0;0;0;0;0
"281";281;0;0;0;0;0;0;3;3;3
"282";282;0;0;0;0;0;0;0;0;1
"283";283;0;0;0;0;5;5;5;5;5
"284";284;0;0;0;0;0;0;0;0;2
"285";285;0;0;0;0;0;0;4;4;4
"286";286;0;0;0;0;0;0;4;4;4
"287";287;0;0;0;0;0;0;0;0;1
"288";288;0;0;0;0;0;0;4;4;4
"289";289;0;0;0;0;0;0;0;0;0
"290";290;0;0;0;0;0;0;4;4;4
"291";291;0;0;0;0;0;0;0;0;2
"292";292;0;0;0;0;5;5;5;5;5
"293";293;0;0;0;0;0;0;3;3;3
"294";294;0;0;0;0;0;0;0;0;1
"295";295;0;0;0;0;0;0;0;0;1
"296";296;0;0;0;0;0;0;3;3;3
"297";297;0;0;0;0;0;0;4;4;4
"298";298;0;0;0;0;0;0;4;4;4
"299";299;0;0;0;0;0;0;3;3;3
"300";300;0;0;0;0;0;0;0;0;1
"301";301;0;0;0;0;0;0;0;0;2
"302";302;0;0;0;0;0;0;4;4;4
"303";303;0;0;0;0;0;0;3;3;3
"304";304;0;0;0;0;0;0;4;4;4
"305";305;0;0;0;0;0;0;4;4;4
"306";306;0;0;0;0;0;0;4;4;4
"307";307;0;0;0;0;0;0;3;3;3
"308";308;0;0;0;0;0;0;0;0;1
"309";309;0;0;0;0;0;0;4;4;4
"310";310;0;0;0;0;0;0;0;0;1
"311";311;0;0;0;0;0;0;4;4;4
"312";312;0;0;0;0;0;0;0;0;1
"313";313;0;0;0;0;0;0;4;4;4
"314";314;0;0;0;0;5;5;5;5;5
"315";315;0;0;0;0;0;0;0;0;0
"316";316;0;0;0;0;0;0;4;4;4
"317";317;0;0;0;0;5;5;5;5;5
"318";318;0;0;0;0;5;5;5;5;5
"319";319;0;0;0;0;5;5;5;5;5
"320";320;0;0;0;0;0;0;3;3;3
"321";321;0;0;0;0;5;5;5;5;5
"322";322;0;0;0;0;0;0;0;0;2
"323";323;0;0;0;0;0;0;3;3;3
"324";324;0;0;0;0;0;0;4;4;4
"325";325;0;0;0;0;0;0;0;0;1
"326";326;0;0;0;0;0;0;4;4;4
"327";327;0;0;0;0;0;0;4;4;4
"328";328;0;0;0;0;0;0;0;0;1
"329";329;0;0;0;0;0;0;4;4;4
"330";330;0;0;0;0;0;0;4;4;4
"331";331;0;0;0;0;0;0;4;4;4
"332";332;0;0;0;0;0;0;4;4;4
"333";333;0;0;0;0;0;0;4;4;4
"334";334;0;0;0;0;0;0;4;4;4
"335";335;0;0;0;0;0;0;4;4;4
"336";336;0;0;0;0;0;0;0;0;2
"337";337;0;0;0;0;0;0;4;4;4
"338";338;0;0;0;0;0;0;4;4;4
"339";339;0;0;0;0;0;0;4;4;4
"340";340;0;0;0;0;0;0;0;0;1
"341";341;0;0;0;0;0;0;0;0;1
"342";342;0;0;0;0;0;0;0;0;1
"343";343;0;0;0;0;0;0;4;4;4
"344";344;0;0;0;0;5;5;5;5;5
"345";345;0;0;0;0;5;5;5;5;5
"346";346;0;0;0;0;0;0;0;0;1
"347";347;0;0;0;0;0;0;0;0;1
"348";348;0;0;0;0;0;0;0;0;1
"349";349;0;0;0;0;0;0;0;0;1
"350";350;0;0;0;0;0;0;0;0;0
"351";351;0;0;0;0;0;0;0;0;0
"352";352;0;0;0;0;0;0;0;0;1
"353";353;0;0;0;0;0;0;4;4;4
"354";354;0;0;0;0;0;0;0;0;1
"355";355;0;0;0;0;0;0;0;0;1
"356";356;0;0;0;0;0;0;0;0;1
"357";357;0;0;0;0;0;0;0;0;2
"358";358;0;0;0;0;0;0;0;0;1
"359";359;0;0;0;0;0;0;0;0;1
"360";360;0;0;0;0;0;0;0;0;1
"361";361;0;0;0;0;0;0;0;0;1
"362";362;0;0;0;0;0;0;0;0;1
"363";363;0;0;0;0;0;0;0;0;1
"364";364;0;0;0;0;0;0;4;4;4
"365";365;0;0;0;0;0;0;4;4;4
"366";366;0;0;0;0;0;0;4;4;4
"367";367;0;0;0;0;5;5;5;5;5
"368";368;0;0;0;0;0;0;3;3;3
"369";369;0;0;0;0;5;5;5;5;5
"370";370;0;0;0;0;0;0;4;4;4
"371";371;0;0;0;0;0;0;4;4;4
"372";372;0;0;0;0;5;5;5;5;5
"373";373;0;0;0;0;5;5;5;5;5
"374";374;0;0;0;0;5;5;5;5;5
"375";375;0;0;0;0;0;0;4;4;4
"376";376;0;0;0;0;0;0;4;4;4
"377";377;0;0;0;0;0;0;4;4;4
"378";378;0;0;0;0;0;0;4;4;4
"379";379;0;0;0;0;0;0;4;4;4
"380";380;0;0;0;0;0;0;4;4;4
"381";381;0;0;0;0;0;0;4;4;4
"382";382;0;0;0;0;0;0;4;4;4
"383";383;0;0;0;0;0;0;4;4;4
"384";384;0;0;0;0;0;0;4;4;4
"385";385;0;0;0;0;0;0;4;4;4
"386";386;0;0;0;0;0;0;4;4;4
"387";387;0;0;0;0;5;5;5;5;5
"388";388;0;0;0;0;0;0;4;4;4
"389";389;0;0;0;0;0;0;4;4;4
"390";390;0;0;0;0;0;0;4;4;4
"391";391;0;0;0;0;0;0;0;0;1
"392";392;0;0;0;0;0;0;0;0;1
"393";393;0;0;0;0;0;0;0;0;2
"394";394;0;0;0;0;0;0;0;0;0
"395";395;0;0;0;0;0;0;0;0;1
"396";396;0;0;0;0;0;0;0;0;1
"397";397;0;0;0;0;0;0;0;0;2
"398";398;0;0;0;0;0;0;3;3;3
"399";399;0;0;0;0;0;0;0;0;2
"400";400;0;0;0;0;0;0;0;0;2
"401";401;0;0;0;0;0;0;0;0;2
"402";402;0;0;0;0;0;0;0;0;2
"403";403;0;0;0;0;0;0;0;0;2
"404";404;0;0;0;0;0;0;0;0;2
"405";405;0;0;0;0;0;0;0;0;2
"406";406;0;0;0;0;0;0;0;0;2
"407";407;0;0;0;0;0;0;0;0;2
"408";408;0;0;0;0;0;0;0;0;2
"409";409;0;0;0;0;0;0;0;0;2
"410";410;0;0;0;0;0;0;0;0;1
"411";411;0;0;0;0;0;0;0;0;1
"412";412;0;0;0;0;0;0;0;0;1
"413";413;0;0;0;0;0;0;0;0;1
"414";414;0;0;0;0;0;0;0;0;2
"415";415;0;0;0;0;0;0;0;0;1
"416";416;0;0;0;0;0;0;0;0;2
"417";417;0;0;0;0;0;0;0;0;2
"418";418;0;0;0;0;0;0;0;0;1
"419";419;0;0;0;0;0;0;0;0;1
"420";420;0;0;0;0;0;0;0;0;2
"421";421;0;0;0;0;0;0;0;0;2
"422";422;0;0;0;0;0;0;0;0;1
"423";423;0;0;0;0;0;0;0;0;2
"424";424;0;0;0;0;0;0;4;4;4
"425";425;0;0;0;0;0;0;0;0;1
"426";426;0;0;0;0;0;0;0;0;2
"427";427;0;0;0;0;0;0;0;0;2
"428";428;0;0;0;0;0;0;0;0;2
"429";429;0;0;0;0;0;0;0;0;1
"430";430;0;0;0;0;0;0;4;4;4
"431";431;0;0;0;0;0;0;4;4;4
"432";432;0;0;0;0;0;0;3;3;3
"433";433;0;0;0;0;0;0;4;4;4
"434";434;0;0;0;0;0;0;3;3;3
"435";435;0;0;0;0;0;0;3;3;3
"436";436;0;0;0;0;0;0;0;0;0
"437";437;0;0;0;0;0;0;0;0;0
"438";438;0;0;0;0;0;0;0;0;1
"439";439;0;0;0;0;0;0;0;0;0
"440";440;0;0;0;0;5;5;5;5;5
"441";441;0;0;0;0;0;0;0;0;1
"442";442;0;0;0;0;0;0;0;0;1
"443";443;0;0;0;0;0;0;0;0;1
"444";444;0;0;0;0;0;0;0;0;0
"445";445;0;0;0;0;0;0;0;0;2
"446";446;0;0;0;0;0;0;0;0;1
"447";447;0;0;0;0;0;0;0;0;1
"448";448;0;0;0;0;0;0;0;0;1
"449";449;0;0;0;0;0;0;0;0;0
"450";450;0;0;0;0;0;0;0;0;2
"451";451;0;0;0;0;0;0;0;0;2
"452";452;0;0;0;0;0;0;0;0;2
"453";453;0;0;0;0;0;0;0;0;1
"454";454;0;0;0;0;0;0;0;0;2
"455";455;0;0;0;0;0;0;4;4;4
"456";456;0;0;0;0;0;0;0;0;2
"457";457;0;0;0;0;0;0;0;0;1
"458";458;0;0;0;0;0;0;0;0;1
"459";459;0;0;0;0;0;0;0;0;1
"460";460;0;0;0;0;0;0;0;0;1
"461";461;0;0;0;0;0;0;4;4;4
"462";462;0;0;0;0;0;0;0;0;2
"463";463;0;0;0;0;0;0;4;4;4
"464";464;0;0;0;0;0;0;4;4;4
"465";465;0;0;0;0;0;0;3;3;3
"466";466;0;0;0;0;0;0;4;4;4
"467";467;0;0;0;0;0;0;0;0;1
"468";468;0;0;0;0;0;0;0;0;0
"469";469;0;0;0;0;0;0;0;0;0
"470";470;0;0;0;0;0;0;0;0;0
"471";471;0;0;0;0;0;0;0;0;0
"472";472;0;0;0;0;0;0;4;4;4
"473";473;0;0;0;0;0;0;0;0;2
"474";474;0;0;0;0;5;5;5;5;5
"475";475;0;0;0;0;0;0;3;3;3
"476";476;0;0;0;0;5;5;5;5;5
"477";477;0;0;0;0;0;0;4;4;4
"478";478;0;0;0;0;0;0;4;4;4
"479";479;0;0;0;0;5;5;5;5;5
"480";480;0;0;0;0;0;0;0;0;2
"481";481;0;0;0;0;0;0;0;0;2
"482";482;0;0;0;0;0;0;0;0;2
"483";483;0;0;0;0;0;0;0;0;2
"484";484;0;0;0;0;0;0;0;0;2
"485";485;0;0;0;0;0;0;0;0;2
"486";486;0;0;0;0;0;0;4;4;4
"487";487;0;0;0;0;0;0;0;0;2
"488";488;0;0;0;0;0;0;0;0;2
"489";489;0;0;0;0;0;0;0;0;2
"490";490;0;0;0;0;0;0;0;0;2
"491";491;0;0;0;0;0;0;0;0;2
"492";492;0;0;0;0;0;0;3;3;3
"493";493;0;0;0;0;0;0;0;0;2
"494";494;0;0;0;0;0;0;4;4;4
"495";495;0;0;0;0;0;0;4;4;4
"496";496;0;0;0;0;0;0;0;0;2
"497";497;0;0;0;0;0;0;0;0;2
"498";498;0;0;0;0;0;0;0;0;2
"499";499;0;0;0;0;0;0;0;0;2
"500";500;0;0;0;0;0;0;3;3;3
"501";501;0;0;0;0;0;0;0;0;0
"502";502;0;0;0;0;0;0;0;0;0
"503";503;0;0;0;0;0;0;0;0;0
"504";504;0;0;0;0;0;0;0;0;2
"505";505;0;0;0;0;0;0;0;0;0
"506";506;0;0;0;0;0;0;4;4;4
"507";507;0;0;0;0;0;0;0;0;0
"508";508;0;0;0;0;0;0;0;0;0
"509";509;0;0;0;0;0;0;0;0;2
"510";510;0;0;0;0;0;0;0;0;2
"511";511;0;0;0;0;0;0;4;4;4
"512";512;0;0;0;0;0;0;4;4;4
"513";513;0;0;0;0;0;0;3;3;3
"514";514;0;0;0;0;0;0;0;0;2
"515";515;0;0;0;0;0;0;0;0;2
"516";516;0;0;0;0;0;0;0;0;1
"517";517;0;0;0;0;0;0;0;0;2
"518";518;0;0;0;0;0;0;0;0;2
"519";519;0;0;0;0;0;0;0;0;2
"520";520;0;0;0;0;0;0;0;0;2
"521";521;0;0;0;0;0;0;0;0;2
"522";522;0;0;0;0;0;0;0;0;1
"523";523;0;0;0;0;0;0;0;0;1
"524";524;0;0;0;0;0;0;0;0;1
"525";525;0;0;0;0;0;0;0;0;1
"526";526;0;0;0;0;0;0;0;0;2
"527";527;0;0;0;0;0;0;0;0;2
"528";528;0;0;0;0;0;0;0;0;1
"529";529;0;0;0;0;0;0;3;3;3
"530";530;0;0;0;0;0;0;0;0;1
"531";531;0;0;0;0;0;0;0;0;1
"532";532;0;0;0;0;0;0;0;0;1
"533";533;0;0;0;0;0;0;0;0;1
"534";534;0;0;0;0;0;0;0;0;0
"535";535;0;0;0;0;0;0;0;0;1
"536";536;0;0;0;0;0;0;0;0;1
"537";537;0;0;0;0;0;0;4;4;4
"538";538;0;0;0;0;0;0;4;4;4
"539";539;0;0;0;0;0;0;4;4;4
"540";540;0;0;0;0;0;0;4;4;4
"541";541;0;0;0;0;0;0;0;0;1
"542";542;0;0;0;0;0;0;0;0;1
"543";543;0;0;0;0;0;0;0;0;2
"544";544;0;0;0;0;0;0;0;0;2
"545";545;0;0;0;0;0;0;0;0;1
"546";546;0;0;0;0;0;0;0;0;2
"547";547;0;0;0;0;0;0;0;0;0
"548";548;0;0;0;0;0;0;0;0;0
"549";549;0;0;0;0;0;0;0;0;0
"550";550;0;0;0;0;0;0;4;4;4
"551";551;0;0;0;0;0;0;4;4;4
"552";552;0;0;0;0;0;0;3;3;3
"553";553;0;0;0;0;0;0;0;0;1
"554";554;0;0;0;0;0;0;0;0;1
"555";555;0;0;0;0;0;0;0;0;2
"556";556;0;0;0;0;0;0;4;4;4
"557";557;0;0;0;0;0;0;0;0;1
"558";558;0;0;0;0;0;0;0;0;0
"559";559;0;0;0;0;5;5;5;5;5
"560";560;0;0;0;0;0;0;0;0;1
"561";561;0;0;0;0;0;0;0;0;0
"562";562;0;0;0;0;5;5;5;5;5
"563";563;0;0;0;0;5;5;5;5;5
"564";564;0;0;0;0;0;0;0;0;2
"565";565;0;0;0;0;0;0;0;0;0
"566";566;0;0;0;0;5;5;5;5;5
"567";567;0;0;0;0;0;0;0;0;1
"568";568;0;0;0;0;0;0;0;0;1
"569";569;0;0;0;0;0;0;0;0;1
"570";570;0;0;0;0;0;0;0;0;2
"571";571;0;0;0;0;0;0;0;0;1
"572";572;0;0;0;0;0;0;0;0;2
"573";573;0;0;0;0;0;0;0;0;2
"574";574;0;0;0;0;0;0;0;0;1
"575";575;0;0;0;0;0;0;0;0;1
"576";576;0;0;0;0;0;0;0;0;2
"577";577;0;0;0;0;0;0;0;0;1
"578";578;0;0;0;0;0;0;0;0;2
"579";579;0;0;0;0;0;0;0;0;1
"580";580;0;0;0;0;0;0;0;0;2
"581";581;0;0;0;0;0;0;0;0;1
"582";582;0;0;0;0;0;0;4;4;4
"583";583;0;0;0;0;0;0;0;0;2
"584";584;0;0;0;0;0;0;0;0;1
"585";585;0;0;0;0;0;0;0;0;2
"586";586;0;0;0;0;0;0;0;0;2
"587";587;0;0;0;0;0;0;0;0;1
"588";588;0;0;0;0;0;0;0;0;2
"589";589;0;0;0;0;5;5;5;5;5
"590";590;0;0;0;0;0;0;4;4;4
"591";591;0;0;0;0;0;0;4;4;4
"592";592;0;0;0;0;5;5;5;5;5
"593";593;0;0;0;0;0;0;3;3;3
"594";594;0;0;0;0;0;0;0;0;1
"595";595;0;0;0;0;0;0;3;3;3
"596";596;0;0;0;0;0;0;4;4;4
"597";597;0;0;0;0;0;0;4;4;4
"598";598;0;0;0;0;0;0;4;4;4
"599";599;0;0;0;0;0;0;4;4;4
"600";600;0;0;0;0;0;0;4;4;4
"601";601;0;0;0;0;0;0;4;4;4
"602";602;0;0;0;0;0;0;0;0;0
"603";603;0;0;0;0;0;0;0;0;0
"604";604;0;0;0;0;0;0;4;4;4
"605";605;0;0;0;0;5;5;5;5;5
"606";606;0;0;0;0;0;0;4;4;4
