"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"urbano";-0,75453940207993;0,659816755439694;-1,65932826018151;-1,29266919458703;-0,323832126419572;0,283179198292767;-0,712148096496285;-0,554785890420405;0,15132808294468;0,0877289442347036;0,486791429995866;0,274151542824751;0,000112567661495645;8,6078854035253e-05;0,000544395361834245;0,000330388251492972;0,000197719633559612;1,03937321861222;0,000213595865201671
"típico";1,32148655687669;1,10421823267546;-0,0939419204541406;0,201584806347662;0,7610494686821;0,635923759431151;-0,0541015330625654;0,11609350769929;0,646390458541876;0,342152569477613;0,00217275584846017;0,00928421613205184;0,000345283079154906;0,000241079135050338;1,74489245738063e-06;8,03462086935165e-06;0,000197719633559612;0,880774322046705;0,000153383656437784
"truculento";-1,21804033356845;-0,0455400345246078;3,38849527748035;-1,06703680173649;-0,324307659720527;-0,0121251994808738;0,902199166257704;-0,284102421299164;0,151001535073412;0,000160024056130881;0,777310284324651;0,071528156545808;0,000195560832294146;2,73366472616156e-07;0,0015134647394064;0,000150078104034804;0,000131813089039742;1,67965602535078;0,000371876934488521
"transmitir";-0,126105239358101;-0,286787316705558;0,112100994470534;-0,977114863927927;-0,122169445312698;-0,277836571921818;0,108602278407928;-0,94661872528454;0,0235267136035278;0,0922476741883903;0,0123662082509623;0,871859403957121;2,62020223317142e-06;1,35515331548102e-05;2,07055838681912e-06;0,000157311253099072;0,000164766361299677;0,440556752109843;3,19795445576968e-05
"traduzir";0,452566062831814;1,42307652230222;-0,718431101941065;-0,797788356665943;0,246069868531393;0,773757206985172;-0,390626388769234;-0,433774629083532;0,0827104273570729;0,620002362968257;0,138640197651765;0,158647012022907;3,37467938487922e-05;0,000333676067410497;8,50430449212833e-05;0,000104868230084978;0,000164766361299677;0,843240030443682;0,000117157738901776
"tom";0,781677018813071;0,223073277983029;0,45987331548725;-1,85164340144185;0,376920993476172;0,107564888735019;0,22174875655144;-0,892853766501687;0,21028270254017;0,0129832823009472;0,0484114290986457;0,728322586060238;0,000120810445213304;9,83886258816851e-06;4,18144334602061e-05;0,000677898230956924;0,000197719633559612;0,91342928844623;0,000164967982269436
"testar";0,588888913777016;1,41323097760215;-0,660910451606009;-1,15424721267637;0,290367951587997;0,696832585037287;-0,325880160971413;-0,569133483293761;0,116614117843286;0,509156404758472;0,097699476134114;0,27653000126413;6,85672219276624e-05;0,000394889961653133;8,63644549611926e-05;0,000263419223878831;0,000197719633559612;0,924074905811827;0,000168835648497555
"terreno";1,39887020337711;-0,291393014301774;-0,378858381277474;-1,59763628392942;0,642676740240282;-0,133873401626648;-0,174057227685819;-0,733994960051745;0,529996160885172;0,0174347890307536;0,025857962682022;0,426711087402054;0,000386905261826199;1,6788352095935e-05;2,83794252417164e-05;0,000504667836761577;0,000197719633559612;1,02965189129172;0,000209618997674937
"tentação";0,0160790530549535;1,95186880484836;0,598256959710284;2,96420881622568;0,00446735240813565;0,542300953663306;0,1662177903457;0,823566247845869;3,02377740344861e-05;0,337808573038981;0,0278437048244888;0,634317484362498;5,1117632731301e-08;0,000753270644830986;7,07661088463308e-05;0,00173727026419101;0,000197719633559612;1,56687706416722;0,000485422210679484
"suspensão";-1,16746799363455;0,859727323372552;-1,74724795014169;0,517309481847237;-0,501350341333537;0,369196063084124;-0,750327513023082;0,222150231709369;0,330888982212348;0,136036152120614;0,492974029349503;0,0401008363175344;0,000224573504936578;0,000121783937018607;0,000503011171039731;4,40929776591737e-05;0,000164766361299677;1,08755991909511;0,000194883440588902
"suspeita";0,781677018813071;0,223073277983029;0,45987331548725;-1,85164340144185;0,376920993476172;0,107564888735019;0,22174875655144;-0,892853766501687;0,21028270254017;0,0129832823009472;0,0484114290986457;0,728322586060238;0,000120810445213304;9,83886258816851e-06;4,18144334602061e-05;0,000677898230956924;0,000197719633559612;0,91342928844623;0,000164967982269436
"surpresa";0,914972451648429;-2,98482600036712;0,616517292146705;0,775365592653844;0,279354580718482;-0,911311389045592;0,188231819813864;0,236730548170186;0,101903666248545;0,82215244121256;0,0307742103534041;0,0451696821854935;0,000137938210517949;0,00146793420096019;6,26266347320744e-05;9,90561857034611e-05;0,000164766361299677;1,53589836333631;0,000388681174207332
"surpreendente";1,46305372081415;-1,11909114850355;-0,381633971950846;-0,928183679529874;0,697478689754837;-0,533502096929253;-0,181935604233376;-0,442491159032812;0,575622861482347;0,255322418466002;0,0260515857646839;0,143003134286968;0,000423224053909205;0,000247617148617742;2,87967749054859e-05;0,000170340396021673;0,000197719633559612;1,03333376314126;0,000211120806573719
"substituir";0,623639123326122;-1,16300407679742;1,08390583979865;1,54648982180827;0,270687644002274;-0,504796478826278;0,470464259090388;0,671246672444357;0,105915506876808;0,279251721066775;0,212813207601952;0,402019564454467;5,12655053243227e-05;0,000178287547966443;0,000154860854089451;0,000315248239498657;0,000131813089039742;1,02684038702416;0,000138983876678827
"sombra";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,0002659622851737;0,000306548618796588;2,29615543267846e-05;0,00142082579887237;0,000164766361299677;1,55676293324479;0,000399313061082994
"somar";0,675991711437053;0,335635150424554;0,795793940660823;-0,153459566378542;0,610401810144591;0,303069253514623;0,718579908100983;-0,138569742079136;0,467177863939251;0,0873121996396444;0,430648949205495;0,0148609872156087;7,52924263381657e-05;1,85610878205551e-05;0,000104344558754446;3,88022120099683e-06;0,000164766361299677;0,529967950219066;4,62772734889934e-05
"soltar";-0,81316846513087;-1,54432038196968;2,96496604308793;0,0641456636190405;-0,23630924539457;-0,448784230770651;0,861628209045063;0,0186409262227229;0,0794835456336005;0,217335926142004;0,702875239339247;0,000305288885151036;0,000130740714298417;0,00047154658449225;0,0017381579720552;8,13550285598186e-07;0,000197719633559612;1,54557924116091;0,000472315664148332
"ritmo";-2,11116784700026;0,474315646052697;-2,37560519860705;1,03758251817893;-0,625216847767436;0,140467340620599;-0,703529279267606;0,307277354681288;0,492712396196328;0,0188548640116394;0,414972309633521;0,0734604301585104;0,000881242274739543;4,44820402208636e-05;0,00111583076378742;0,000212860505245606;0,000197719633559612;1,61166725551009;0,000513571082017415
"rigoroso";0,106662828618753;-0,0116555549043341;0,0311996287369898;-1,30368596872802;0,0815174614846316;-0,00890780096777798;0,0238444317185042;-0,996346825975294;0,0107208272609018;9,70529083209883e-05;0,000610131684161708;0,988571988146618;2,24944816627301e-06;2,68605997748528e-08;1,92463619585976e-07;0,00033604371681111;0,000197719633559612;0,552011736171632;6,02485250519777e-05
"revolução";-0,936122267591282;-0,568461916170393;-0,402307429629779;-0,319565944671337;-0,773827217276045;-0,469907957482327;-0,332559591345831;-0,264162956338497;0,678268429372683;0,189618078042472;0,0833249723234367;0,0487885202614082;0,000144388865069572;5,32440766717385e-05;2,66676444894417e-05;1,68263351007849e-05;0,000164766361299677;0,609089535769895;6,11266826903688e-05
"resumo";1,33960331198945;0,711513360724925;-0,207353386648799;-0,651994150643079;0,805052379422472;0,42759339195109;-0,124611768132325;-0,391824533163651;0,726731125845588;0,155427547905963;0,011581537646968;0,106259788601481;0,000295679337226173;8,34131784238577e-05;7,08420005185633e-06;7,00415824940339e-05;0,000164766361299677;0,842051581258155;0,000116827731084716
"resumir";1,262583091065;1,70475112176706;-0,204022677840752;-1,45533727592253;0,48924379106298;0,660581396610236;-0,0790576311975117;-0,563934945102918;0,310599545732912;0,429282701482173;0,0053946141428941;0,254723138642022;0,000262656702999281;0,000478840108608391;6,85844148706772e-06;0,000348976238497598;0,000164766361299677;1,213972711652;0,000242821087562727
"restritivo";-0,118470225189991;-2,17905922795429;-1,41211617455549;0,788585721623033;-0,0436145934887737;-0,802216609808699;-0,519867948367533;0,290316369572882;0,00263618736697645;0,676139730304042;0,249127300829359;0,0720967814996248;2,31252788778868e-06;0,000782359968189012;0,000328556002511244;0,000102462835356838;0,000164766361299677;1,23643258101015;0,00025188913322735
"restaurar";1,46305372081415;-1,11909114850355;-0,381633971950846;-0,928183679529874;0,697478689754838;-0,533502096929253;-0,181935604233376;-0,442491159032812;0,575622861482347;0,255322418466002;0,0260515857646839;0,143003134286968;0,000282149369272803;0,000165078099078495;1,91978499369906e-05;0,000113560264014449;0,000131813089039742;1,03333376314126;0,00014074720438248
"respeitar";1,32148655687669;1,10421823267546;-0,0939419204541406;0,201584806347662;0,7610494686821;0,635923759431151;-0,0541015330625654;0,11609350769929;0,646390458541876;0,342152569477613;0,00217275584846017;0,00928421613205184;0,000345283079154906;0,000241079135050338;1,74489245738063e-06;8,03462086935165e-06;0,000197719633559612;0,880774322046705;0,000153383656437784
"representativo";0,440988667812533;0,894155491226319;0,880626959206298;-2,31337326239784;0,165253742291234;0,335071061685923;0,33000145172269;-0,866901162844028;0,0420954806888585;0,131204052768935;0,111657317154204;0,715043149388004;2,56338239160446e-05;0,000105386415671282;0,000102221556881425;0,000705423561744837;0,000131813089039742;1,15175221655826;0,000174854434633475
"relativo";-0,75453940207993;0,659816755439694;-1,65932826018151;-1,29266919458703;-0,323832126419572;0,283179198292767;-0,712148096496285;-0,554785890420405;0,15132808294468;0,0877289442347036;0,486791429995866;0,274151542824751;0,000112567661495645;8,6078854035253e-05;0,000544395361834245;0,000330388251492972;0,000197719633559612;1,03937321861222;0,000213595865201671
"refém";0,668071633999025;0,67638301808983;0,965078462750799;1,32774465042743;0,352197816763323;0,356579459662215;0,508775571792398;0,699968002384016;0,178469495949151;0,138689589637175;0,247722697949022;0,435118216464652;7,35384742888894e-05;7,5379619580885e-05;0,000153459506898017;0,00029046758332872;0,000164766361299677;0,847403781147859;0,000118317598415555
"reflexo";-0,45954696757162;0,24302571595415;1,1492966049783;1,58043321283572;-0,227262004571948;0,120184693334236;0,568367258901338;0,781579349634492;0,078908856256061;0,0167305778718928;0,328286336841883;0,576074229030166;4,17551075076e-05;1,16776178636448e-05;0,000261164440693598;0,000493857999123619;0,000197719633559612;0,876630131670457;0,000151943660664186
"reeleger";1,45645365628246;-0,835134592115822;-0,240563536875866;0,306153167808438;0,845076365120237;-0,484569146740183;-0,139581893626761;0,17763888683007;0,77238901444401;0,19252903494962;0,0140160284309318;0,0210659221754393;0,000419414206728769;0,000137899516301679;1,1442196389816e-05;1,85322142277351e-05;0,000197719633559612;0,888030720139073;0,000155921418291186
"recado";-1,86055873633392;0,0333530716057422;0,0125839520011932;-0,461778220812803;-0,970385918705294;0,0173955008244216;0,00656323801294366;-0,240843287712851;0,963116003365125;0,000234641075794104;2,93054609423845e-05;0,0366200500981386;0,000684441866080893;2,19948735030204e-07;3,13100602323208e-08;4,21615616984851e-05;0,000197719633559612;1,01590582175551;0,000204059442168997
"reacionário";0,582288849245327;1,69718753398988;-0,519840016531029;0,0800896346619421;0,311417638710205;0,907683763768666;-0,278018977462783;0,0428332518197971;0,125276156792567;0,806847914868378;0,0664130631268553;0,00146286521220167;6,70388790526818e-05;0,000569520633796345;5,34304968273209e-05;1,26824284853688e-06;0,000197719633559612;0,881563552817891;0,000153658662952001
"publicação";1,36677844465859;0,122456052799116;-0,377470585940788;-1,93236258612919;0,569511386460429;0,0510251801838423;-0,157285035908558;-0,805179873791174;0,4365651685226;0,0026567696010933;0,0221483660295077;0,538629695846801;0,000246237832568818;1,97660118198641e-06;1,87812618797181e-05;0,000492193391454808;0,000131813089039742;1,10846744727772;0,000161958753268882
"pronto";-1,17918203433284;-1,30881135488084;-0,828923335436903;0,461681501099171;-0,589316964724782;-0,654101497986352;-0,414269018528256;0,230733451643266;0,424217287507239;0,396206232997535;0,139436992813567;0,0401394866816596;0,00027492327227839;0,000338691194094447;0,000135855907737133;4,2143902021456e-05;0,000197719633559612;0,970143629624328;0,00018608950018467
"progresso";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,000319154742208441;0,000367858342555906;2,75538651921416e-05;0,00170499095864684;0,000197719633559612;1,55676293324479;0,000479175673299593
"progressista";1,38567007431373;0,276520098473686;-0,0967175111275132;0,871037410747206;0,833380365752351;0,166306846828606;-0,058168590267076;0,523866026559029;0,782881448167061;0,0236357981193258;0,00253693401495898;0,190945819698655;0,000379637821429238;1,51183084808338e-05;1,84952421248941e-06;0,000150011106093956;0,000197719633559612;0,839191740432074;0,000139242623846849
"produtivo";-2,65757744959556;-0,122872752252008;-1,68071952759068;0,218691157727732;-0,842489235014184;-0,0389523816378844;-0,532811606031938;0,0693281568168192;0,786264347689386;0,0012742317904154;0,209175028379476;0,00328639214072184;0,00139643799524132;2,98511433058394e-06;0,000558522005620109;9,45610409311852e-06;0,000197719633559612;1,60602019514193;0,000509978422303513
"procurar";-0,574951426107254;0,0375721685960328;-0,25640362293829;0,478608311324114;-0,726223476394391;0,0474575584205909;-0,323864455248131;0,604532097666644;0,639696737265875;0,00207102284471259;0,0846218977017698;0,273610342187642;6,53600096980358e-05;2,79114450604767e-07;1,29986458556411e-05;4,52908289069769e-05;0,000197719633559612;0,385206362273798;2,93384185466709e-05
"privatizar";-1,49454516713195;-0,202155955483096;3,80647333052603;-0,859314058292934;-0,357242253899349;-0,0483214898848097;0,909864179357268;-0,205402484811529;0,180746188092891;0,0025070597125573;0,779864697804814;0,0368820543897401;0,000441639476029287;8,08021426295724e-06;0,00286480706834626;0,000146000260485047;0,000197719633559612;1,88375247066094;0,000701612740536716
"previdência";-2,41356840346091;-0,279878770311233;0,848540058092545;-0,0463327339256883;-0,937648521274842;-0,108730257962543;0,32964979553596;-0,0179998293770115;0,915217629979356;0,00933008516672216;0,0752441037915376;0,000208181062385444;0,00115177864064816;1,54877992626893e-05;0,00014236213606822;4,24449133268694e-07;0,000197719633559612;1,3519069069812;0,000361362740092955
"premissa";0,460486140269842;1,08232865463695;-0,887715624031041;-2,27899257347192;0,169676027719855;0,398807283751379;-0,327097924689275;-0,839743856010883;0,043900534391261;0,183863504336136;0,108519311217911;0,663716650054694;3,49382925889106e-05;0,000193013134622063;0,000129842323394981;0,000855764705387885;0,000164766361299677;1,17769009854285;0,00022852335863143
"pregar";1,31584307967536;1,73375696372075;0,30050017962113;3,79161849977484;0,300267233061008;0,39563259049485;0,068572278004026;0,865223835072497;0,133762485168545;0,176052867966641;0,00464021624699569;0,68554443061782;0,000285283564609758;0,000495273381870791;1,4878461403864e-05;0,0023687423132925;0,000164766361299677;1,92790797627864;0,000612408417089367
